feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Achillea aspleniifolia	768358.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea aspleniifolia']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Tanacetum annuum	3899201.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Tanacetum']	['Tanacetum annuum']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Achillea millefolium	828103.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea millefolium']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia thuscula	297237.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia thuscula']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Pimpinella anisum	700330.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Apiales']	['Apiaceae']	['Pimpinelleae']	['Pimpinella']	['Pimpinella anisum']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia argyi	915618.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia argyi']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Chamomilla recutita	145582.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Matricaria']	['Matricaria chamomilla']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Matricaria chamomilla	145582.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Matricaria']	['Matricaria chamomilla']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Rhanterium epapposum	705707.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Inuleae']	['Rhanterium']	['Rhanterium epapposum']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia absinthium	707473.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia absinthium']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia arborescens	436447.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia arborescens']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia macrocephala	718587.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia macrocephala']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Leonurus sibiricus	789065.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Leonureae']	['Leonurus']	['Leonurus sibiricus']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Achillea cuneatiloba	7596920.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea cuneatiloba']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Achillea collina	245242.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea collina']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Brickellia veronicaefolia	7602955.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Eupatorieae']	['Brickellia']	['Brickellia veronicaefolia']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia jacutica	821704.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia jacutica']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Stevia serrata	553390.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Eupatorieae']	['Stevia']	['Stevia serrata']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Achillea virescens	345822.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea virescens']	1	1	3.092083692550659
9292	3	Terpenoids	Phenolic acids (C6-C1)	Simple phenolic acids	0.39802092	ISDB	GXGJIOMUZAGVEH-UHFFFAOYSA-N	InChI=1S/C14H16/c1-4-12-7-5-10(2)13-8-6-11(3)14(13)9-12/h5-9H,4H2,1-3H3	CCc1ccc(C)c2ccc(C)c-2c1	C14H16		184.12520051200002	GXGJIOMUZAGVEH	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Vogtia annua	3899201.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Tanacetum']	['Tanacetum annuum']	1	1	3.092083692550659
9275	-1				0.20286754	ISDB	KPQMCAKZRXOZLB-ZOLRFCATSA-N	InChI=1S/C13H20O3/c1-9-7-11(15)8-12(3,4)13(9,16)6-5-10(2)14/h5-7,10,14,16H,8H2,1-4H3/b6-5+/t10-,13+/m0/s1	CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@H](C)O	C13H20O3		224.14124449999997	KPQMCAKZRXOZLB	Terpenoids	Apocarotenoids	Apocarotenoids(ε-)	Goniastrea stelligera	50365.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Scleractinia']	['Merulinidae']	['Unknown']	['Goniastrea']	['Goniastrea stelligera']	2	0	2.8114700317382812
9273	131	Fatty acids	Fatty Acids and Conjugates	Spirovetivane sesquiterpenoids	0.23406555	ISDB	JHJVZZKILRZRKO-BUHFOSPRSA-N	InChI=1S/C15H24O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17-2/h10,12-14H,3-9H2,1-2H3/b14-13+	CCCCCCCCC=C=C/C=C/C(=O)OC	C15H24O2		236.177630008	JHJVZZKILRZRKO	Fatty acids	Fatty Acids and Conjugates		Acanthoscelides obtectus	972187.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Coleoptera']	['Chrysomelidae']	['Bruchini']	['Acanthoscelides']	['Acanthoscelides obtectus']	4	2	5.936262130737305
9271	235	Terpenoids	Sesquiterpenoids	Capnellane sesquiterpenoids	0.5479771	ISDB	NAKBMNLPWOICPI-CTTWBBHYSA-N	InChI=1S/C15H24O2/c1-9-11(17)6-10-7-14(2)4-5-15(3,8-16)13(14)12(9)10/h10-13,16-17H,1,4-8H2,2-3H3/t10-,11-,12-,13+,14-,15+/m0/s1	C=C1[C@@H](O)C[C@H]2C[C@]3(C)CC[C@](C)(CO)[C@@H]3[C@@H]12	C15H24O2		236.177630008	NAKBMNLPWOICPI	Terpenoids	Sesquiterpenoids	Capnellane sesquiterpenoids	Capnella imbricata	656523.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Nephtheidae']	['Unknown']	['Capnella']	['Capnella imbricata']	2	3	5.691908359527588
9268	235	Terpenoids	Sesquiterpenoids	Capnellane sesquiterpenoids	0.44119558	ISDB	JHJVZZKILRZRKO-BUHFOSPRSA-N	InChI=1S/C15H24O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17-2/h10,12-14H,3-9H2,1-2H3/b14-13+	CCCCCCCCC=C=C/C=C/C(=O)OC	C15H24O2		236.177630008	JHJVZZKILRZRKO	Fatty acids	Fatty Acids and Conjugates		Acanthoscelides obtectus	972187.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Coleoptera']	['Chrysomelidae']	['Bruchini']	['Acanthoscelides']	['Acanthoscelides obtectus']	4	0	5.764782428741455
9265	-1				0.22479153	ISDB	FZRGBRUALMSYII-UHFFFAOYSA-N	InChI=1S/C14H22O4/c1-9-3-4-11-10(7-9)5-6-14(18,8-15)13(11,2)12(16)17/h5-6,9-11,15,18H,3-4,7-8H2,1-2H3,(H,16,17)	CC1CCC2C(C=CC(O)(CO)C2(C)C(=O)O)C1	C14H22O4		254.151809184	FZRGBRUALMSYII	Polyketides	Cyclic polyketides	Decalins with side chains	Diaporthe	737681.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Diaporthaceae']	['Unknown']	['Diaporthe']	['Unknown']	1	0	1.8991661071777344
9265	-1				0.22479153	ISDB	FZRGBRUALMSYII-GRLWGSQLSA-N	InChI=1S/C14H22O4/c1-9-3-4-11-10(7-9)5-6-14(18,8-15)13(11,2)12(16)17/h5-6,9-11,15,18H,3-4,7-8H2,1-2H3,(H,16,17)/t9-,10-,11-,13-,14-/m0/s1	C[C@H]1CC[C@H]2[C@@H](C=C[C@](O)(CO)[C@]2(C)C(=O)O)C1	C14H22O4		254.151809184	FZRGBRUALMSYII	Polyketides	Cyclic polyketides	Decalins with side chains	Phomopsis	712313.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Diaporthaceae']	['Unknown']	['Phomopsis']	['Unknown']	1	0	1.8991661071777344
9260	755	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	0.6178041	ISDB	KFZDTDKRRFEMEK-LLVKDONJSA-N	InChI=1S/C13H22O2/c1-9-7-11(15)8-13(3,4)12(9)6-5-10(2)14/h11,15H,5-8H2,1-4H3/t11-/m1/s1	CC(=O)CCC1=C(C)C[C@@H](O)CC1(C)C	C13H22O2		210.16197994400002	KFZDTDKRRFEMEK	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	Tectona grandis	738848.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Tectona']	['Tectona grandis']	1	3	4.971216440200806
9260	755	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	0.6178041	ISDB	KFZDTDKRRFEMEK-NSHDSACASA-N	InChI=1S/C13H22O2/c1-9-7-11(15)8-13(3,4)12(9)6-5-10(2)14/h11,15H,5-8H2,1-4H3/t11-/m0/s1	CC(=O)CCC1=C(C)C[C@H](O)CC1(C)C	C13H22O2		210.16197994400002	KFZDTDKRRFEMEK	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	Chamaecyparis formosensis	800340.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Unknown']	['Cupressales']	['Cupressaceae']	['Unknown']	['Chamaecyparis']	['Chamaecyparis formosensis']	1	3	4.971216440200806
9259	161	Terpenoids	Sesquiterpenoids	Cyclolaurane sesquiterpenoids	0.44521305	ISDB	BVDFPENTKNQHAH-ILXRZTDVSA-N	InChI=1S/C15H20/c1-11-4-6-12(7-5-11)14(2)9-8-13-10-15(13,14)3/h4-7,13H,8-10H2,1-3H3/t13-,14+,15+/m1/s1	Cc1ccc([C@]2(C)CC[C@@H]3C[C@@]32C)cc1	C15H20		200.15650064	BVDFPENTKNQHAH	Terpenoids	Sesquiterpenoids	Cyclolaurane sesquiterpenoids	Aplysia dactylomela	118917.0	['Eukaryota']	['Metazoa']	['Mollusca']	['Gastropoda']	['Anaspidea']	['Aplysiidae']	['Unknown']	['Aplysia']	['Aplysia dactylomela']	2	3	5.280852317810059
9256	-1				0.38482276	ISDB	CTIVZBHKUZPFEV-BILRFKGYSA-N	InChI=1S/C15H20O5/c1-8(4-5-11(16)17)12(18)15(3)7-6-10-9(2)14(19)20-13(10)15/h9-10,13H,1,4-7H2,2-3H3,(H,16,17)/t9-,10+,13+,15+/m1/s1	C=C(CCC(=O)O)C(=O)[C@]1(C)CC[C@@H]2[C@@H]1OC(=O)[C@@H]2C	C15H20O5		280.13107374	CTIVZBHKUZPFEV	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia chamaemelifolia	119282.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia chamaemelifolia']	1	0	2.5392909049987793
9256	-1				0.38482276	ISDB	CTIVZBHKUZPFEV-BILRFKGYSA-N	InChI=1S/C15H20O5/c1-8(4-5-11(16)17)12(18)15(3)7-6-10-9(2)14(19)20-13(10)15/h9-10,13H,1,4-7H2,2-3H3,(H,16,17)/t9-,10+,13+,15+/m1/s1	C=C(CCC(=O)O)C(=O)[C@]1(C)CC[C@@H]2[C@@H]1OC(=O)[C@@H]2C	C15H20O5		280.13107374	CTIVZBHKUZPFEV	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia stechmanniana	154486.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia santolinifolia']	1	0	2.5392909049987793
9256	-1				0.38482276	ISDB	CTIVZBHKUZPFEV-BILRFKGYSA-N	InChI=1S/C15H20O5/c1-8(4-5-11(16)17)12(18)15(3)7-6-10-9(2)14(19)20-13(10)15/h9-10,13H,1,4-7H2,2-3H3,(H,16,17)/t9-,10+,13+,15+/m1/s1	C=C(CCC(=O)O)C(=O)[C@]1(C)CC[C@@H]2[C@@H]1OC(=O)[C@@H]2C	C15H20O5		280.13107374	CTIVZBHKUZPFEV	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia santolinifolia	154486.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia santolinifolia']	1	0	2.5392909049987793
9256	-1				0.38482276	ISDB	CTIVZBHKUZPFEV-BILRFKGYSA-N	InChI=1S/C15H20O5/c1-8(4-5-11(16)17)12(18)15(3)7-6-10-9(2)14(19)20-13(10)15/h9-10,13H,1,4-7H2,2-3H3,(H,16,17)/t9-,10+,13+,15+/m1/s1	C=C(CCC(=O)O)C(=O)[C@]1(C)CC[C@@H]2[C@@H]1OC(=O)[C@@H]2C	C15H20O5		280.13107374	CTIVZBHKUZPFEV	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Artemisia gmelinii	115033.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia gmelinii']	1	0	2.5392909049987793
9254	2	Shikimates and Phenylpropanoids	Aromatic polyketides	Sorbicilinoids	0.30587035	ISDB	WIVWGHWOKIKGKG-UHFFFAOYSA-N	InChI=1S/C13H16O4/c1-9-7-10(13(17)8-12(9)16)11(15)5-3-2-4-6-14/h2,4,7-8,14,16-17H,3,5-6H2,1H3	Cc1cc(C(=O)CCC=CCO)c(O)cc1O	C13H16O4		236.104858992	WIVWGHWOKIKGKG	Polyketides	Aromatic polyketides	Sorbicilinoids	Trichoderma reesei	500701.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Hypocreaceae']	['Unknown']	['Hypocrea']	['Trichoderma reesei']	1	3	3.7234814167022705
9248	234	Terpenoids	Sesquiterpenoids	Aromadendrane sesquiterpenoids	0.46409556	ISDB	WGGGLYPWFRDVEK-HPTDNVDKSA-N	InChI=1S/C14H22O2/c1-13(2)9-4-5-10(15)8-6-7-14(3,16)11(8)12(9)13/h8-9,11-12,16H,4-7H2,1-3H3/t8-,9+,11+,12+,14-/m1/s1	CC1(C)[C@H]2CCC(=O)[C@H]3CC[C@@](C)(O)[C@@H]3[C@H]21	C14H22O2		222.16197994400002	WGGGLYPWFRDVEK	Terpenoids	Sesquiterpenoids	Aromadendrane sesquiterpenoids	Clavularia koellikeri	579373.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Clavulariidae']	['Unknown']	['Clavularia']	['Clavularia koellikeri']	2	3	5.356382369995117
9247	134	Terpenoids	Sesquiterpenoids	Menthane monoterpenoids	0.50227857	ISDB	PGIOANNVJQQCDT-UHFFFAOYSA-N	InChI=1S/C12H16O2/c1-2-3-9-11(12(13)14)10-7-5-4-6-8-10/h4-8,11H,2-3,9H2,1H3,(H,13,14)	CCCCC(C(=O)O)c1ccccc1	C12H16O2		192.115029752	PGIOANNVJQQCDT				Apis	52851.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Unknown']	5	0	7.0091142654418945
9246	140	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	0.24802873	ISDB	HMCYXRFNNOPPPR-SGIHWFKDSA-N	InChI=1S/C10H16O2/c1-7-3-4-9(8(2)5-11)10(7)6-12/h5-10H,3-4H2,1-2H3/t7-,8+,9+,10+/m0/s1	C[C@H]1CC[C@H]([C@H](C)C=O)[C@@H]1C=O	C10H16O2		168.115029752	HMCYXRFNNOPPPR	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	Iridomyrmex conifer	3258718.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Iridomyrmex']	['Iridomyrmex conifer']	6	3	8.492115020751953
9246	140	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	0.24802873	ISDB	HMCYXRFNNOPPPR-SGIHWFKDSA-N	InChI=1S/C10H16O2/c1-7-3-4-9(8(2)5-11)10(7)6-12/h5-10H,3-4H2,1-2H3/t7-,8+,9+,10+/m0/s1	C[C@H]1CC[C@H]([C@H](C)C=O)[C@@H]1C=O	C10H16O2		168.115029752	HMCYXRFNNOPPPR	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	Iridomyrmex detectus	3258716.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Iridomyrmex']	['Iridomyrmex detectus']	6	3	8.492115020751953
9246	140	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	0.24802873	ISDB	HMCYXRFNNOPPPR-HFXXUHSDSA-N	InChI=1S/C10H16O2/c1-7-3-4-9(8(2)5-11)10(7)6-12/h5-10H,3-4H2,1-2H3/t7-,8?,9-,10-/m0/s1	CC(C=O)[C@@H]1CC[C@H](C)[C@@H]1C=O	C10H16O2		168.115029752	HMCYXRFNNOPPPR	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	Anonychomyrma nitidiceps	736303.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Anonychomyrma']	['Anonychomyrma nitidiceps']	6	3	8.492115020751953
