ATTRIBUTE_colony	ATTRIBUTE_species	G1	G2	G3	G4	G5	G6	GNPSGROUP:2	GNPSGROUP:3	GNPSGROUP:4	GNPSGROUP:5	GNPSGROUP:6	GNPSGROUP:7	GNPSGROUP:Myrmecocystus mexicanus	GNPSGROUP:nd	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	505486.34871779167	1784308.0712994344	543129.6946750502	280424.8306554357	1953846.0113146135	2915118.2376687075	1522901.1107429347	1075732.3499269332	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2241.0","main.cluster index_upperinput":"2241.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=83&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	10.9756	10.9756	0	N/A	N/A	78659309.89359047	51	2241	83	51	533.4180	1	533.4180	78659309.89359047
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	2468342.9280552254	503428.7887781081	2139147.855583596	143778.90347796684	839307.1528832205	1434049.5333171776	1159788.2758826134	414221.025867755	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2242.0","main.cluster index_upperinput":"2242.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=d4aca8b0f5d342488086b66b755dfd21&show=true	"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2"	SPERMIDINE	0.944509	0.5243	0.5243	0	C(CCNCCCN)CN	CCMSLIB00006678412	56664028.89754225	54	2242	38	54	146.1651	1	146.1651	56664028.89754225
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	899694.2658466584	905375.5615857847	880702.8310655667	908577.3113511058	878810.3956165282	891417.2575727324	892201.4078380368	941553.88273784	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2243.0","main.cluster index_upperinput":"2243.0"}	This Node is a Singleton	N/A	N/A	N/A	7.4008	7.4008	0	N/A	N/A	48573695.82245241	54	2243	-1	54	237.1848	1	237.1848	48573695.82245241
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	802990.0868354909	837873.2661633387	842844.8818361531	815148.3279270909	838582.2943073565	865223.9328142831	835957.1313910339	816990.872771118	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2247.0","main.cluster index_upperinput":"2247.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=312&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	8.5334	8.5334	0	N/A	N/A	44989955.02615649	54	2247	312	54	172.1154	1	172.1154	44989955.02615649
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	150747439.21858233	32233.802196371642	841315.4874076216	156842618.50786513	1274283.8345471153	67377.2188113827	43999022.389895245	19992229.781885035	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2250.0","main.cluster index_upperinput":"2250.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	8.2445	8.2445	0	N/A	N/A	2183892868.190262	54	2250	28	54	512.4157	1	512.4157	2183892868.190262
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	743845.2424202889	834251.1108778196	766238.5401935459	756055.243154858	868309.9239967852	754924.9572554741	797271.9815238665	793021.5912779818	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2251.0","main.cluster index_upperinput":"2251.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=251&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	5.5625	5.5625	0	N/A	N/A	43018683.880321726	54	2251	251	54	225.1484	1	225.1484	43018683.880321726
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	4255.236128586348	44009.218805834564	5136.1277593579325	3401.8430590993285	930062.0330384002	22468.9844228405	274611.03389395174	109232.18340160299	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2253.0","main.cluster index_upperinput":"2253.0"}	This Node is a Singleton	N/A	N/A	N/A	9.8035	9.8035	0	N/A	N/A	13505965.026334602	42	2253	-1	42	485.3945	1	485.3945	13505965.026334602
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	182325.92107893137	356668.2660625271	121084.93973054034	22701.914828338326	726680.1591801669	331965.74957219773	357235.5878432994	209548.62199927555	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2255.0","main.cluster index_upperinput":"2255.0"}	This Node is a Singleton	N/A	N/A	N/A	3.5198	3.5198	0	N/A	N/A	18109226.01678597	40	2255	-1	40	440.2855	1	440.2855	18109226.01678597
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	408654.4783597583	313825.29213043186	246524.5875048757	260102.76241290345	910464.9858129126	201650.46665558493	457372.17201791244	311568.426241272	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2259.0","main.cluster index_upperinput":"2259.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=674&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	6.7886	6.7886	0	N/A	N/A	23531667.32275415	54	2259	674	54	235.2055	1	235.2055	23531667.32275415
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	330183.63218246493	330049.08961746335	479010.1056394447	259253.27398284496	627960.9510459248	325235.84385475866	418735.53772101214	410152.1911586025	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2260.0","main.cluster index_upperinput":"2260.0"}	This Node is a Singleton	N/A	N/A	N/A	3.9660	3.9660	0	N/A	N/A	22543052.264435384	54	2260	-1	54	276.2167	1	276.2167	22543052.264435384
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	818910.0341212642	898472.9716175746	854934.4475911945	856458.4574768984	859667.8921142507	858320.2610571942	858146.617863637	848260.2774494223	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2261.0","main.cluster index_upperinput":"2261.0"}	This Node is a Singleton	N/A	N/A	N/A	8.7850	8.7850	0	N/A	N/A	46260826.64132267	54	2261	-1	54	275.2581	1	275.2581	46260826.64132267
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	870.3044484028372	790142.6827915547	5775.007422097806	1999.6913064705636	843980.6023536634	172477.1085402095	376369.4045033704	409740.004247529	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2265.0","main.cluster index_upperinput":"2265.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=374&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.2137	3.2137	0	N/A	N/A	20590912.641135268	39	2265	374	39	216.0655	1	216.0655	20590912.641135268
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	88355.35488308416	174205.75301305554	45117.84918015379	898.3869133445003	465217.59850566136	209651.05775927159	211781.15004517522	146814.5179473806	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2268.0","main.cluster index_upperinput":"2268.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	4.0742	4.0742	0	N/A	N/A	10916449.045657106	37	2268	20	37	296.1648	1	296.1648	10916449.045657106
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	2469520.0047834734	8588189.312206535	14488926.141047843	2500333.968822945	6824691.222725322	8390119.990942396	6967941.091366318	2845075.9365517166	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2269.0","main.cluster index_upperinput":"2269.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	0.8112	0.8112	0	N/A	N/A	343285897.6952644	52	2269	61	52	170.9766	1	170.9766	343285897.6952644
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	75461.79859896052	237697.2540855137	147527.09652372036	13172.950461581691	497358.1352061807	179212.8243072372	234508.0788783044	184804.15190848452	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2270.0","main.cluster index_upperinput":"2270.0"}	This Node is a Singleton	N/A	N/A	N/A	5.3187	5.3187	0	N/A	N/A	12265804.843669875	52	2270	-1	52	217.1799	1	217.1799	12265804.843669875
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	143688.8801149234	581993.1877201636	242487.8089335585	88711.71226347849	461914.6761389363	358171.2158156079	335129.242818898	326542.1361928536	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2272.0","main.cluster index_upperinput":"2272.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=134&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.0466	3.0466	0	N/A	N/A	18028282.259212136	54	2272	134	54	195.1377	1	195.1377	18028282.259212136
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	435569.6613131449	457852.67535885423	905509.7381918598	124615.82341377686	417629.7072335662	1007044.6253627894	548977.8542867217	446698.2626690308	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2278.0","main.cluster index_upperinput":"2278.0"}	This Node is a Singleton	N/A	N/A	N/A	3.5320	3.5320	0	N/A	N/A	28826567.398541447	54	2278	-1	54	232.1906	1	232.1906	28826567.398541447
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	238392.10440554773	1162634.1645415674	215057.89459455977	66502.05588738376	1221246.8077887848	1379180.0870272743	831212.8426601489	305017.9024802711	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2280.0","main.cluster index_upperinput":"2280.0"}	This Node is a Singleton	N/A	N/A	N/A	6.1897	6.1897	0	N/A	N/A	40675933.98220903	54	2280	-1	54	297.2046	1	297.2046	40675933.98220903
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	4590.7869343532875	506194.4526122829	10975.745575083503	560.6046592590247	1892289.2570099807	103820.65427340672	622992.622333923	191626.6894309855	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2289.0","main.cluster index_upperinput":"2289.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=327&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	8.3134	8.3134	0	N/A	N/A	30190674.14280835	38	2289	327	38	459.3681	1	459.3681	30190674.14280835
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	8696.397975887956	953495.6119819687	16881.868291909588	560.6046592590247	2817533.548519215	206732.92561335248	964130.8281541624	331426.968636045	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2290.0","main.cluster index_upperinput":"2290.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=327&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	8.2867	8.2867	0	N/A	N/A	47001433.84417983	39	2290	327	39	459.3681	1	459.3681	47001433.84417983
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	376023.0070441632	9611412.85887814	5821125.154546443	5378567.48236387	2751508.2109095827	10105692.414655892	5508718.517794363	3786015.684023801	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2293.0","main.cluster index_upperinput":"2293.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	Spectral Match to Phenol, 4-(2-aminoethyl)- from NIST14	0.860058	1.0939	1.0939	0	N/A	CCMSLIB00003136070	283689177.29073113	54	2293	8	54	138.0912	1	138.0912	283689177.29073113
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	183262.58444429585	208067.31070299406	163547.68173003636	109045.04000879965	325100.33059072966	150282.48514987042	206693.03747008342	203717.81281175456	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2296.0","main.cluster index_upperinput":"2296.0"}	This Node is a Singleton	N/A	N/A	N/A	6.4543	6.4543	0	N/A	N/A	11137622.226117872	54	2296	-1	54	207.1742	1	207.1742	11137622.226117872
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	126382.83941227065	689203.7425404191	138823.0911928377	36315.41290200532	783801.2208091823	685957.8242895707	482714.76363304065	237623.32175676597	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2298.0","main.cluster index_upperinput":"2298.0"}	This Node is a Singleton	N/A	N/A	N/A	5.1468	5.1468	0	N/A	N/A	24105865.701174006	54	2298	-1	54	269.1730	1	269.1730	24105865.701174006
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	139165.66049065336	324172.48606335017	68234.58059407605	29258.156421478903	774750.8406059088	546987.6347735882	398275.1851757361	260568.68784832672	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2299.0","main.cluster index_upperinput":"2299.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=346&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	11.1760	11.1760	0	N/A	N/A	20405208.02087048	47	2299	346	47	530.4415	1	530.4415	20405208.02087048
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	28319.042478241063	784607.2241297183	33129.05100207226	22627.686547739628	2608904.8353524087	615349.74774387	970771.8967340965	286031.7102767372	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2301.0","main.cluster index_upperinput":"2301.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=91&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	9.6559	9.6559	0	N/A	N/A	46943760.93198231	54	2301	91	54	213.1847	1	213.1847	46943760.93198231
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	623331.1604111423	1582984.027958564	280891.6061235172	1196389.2342210873	1547754.9217661917	2108115.9122598735	1350237.630297452	450643.07522962603	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2307.0","main.cluster index_upperinput":"2307.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	9.4904	9.4904	0	N/A	N/A	65716075.595519796	54	2307	39	54	297.2788	1	297.2788	65716075.595519796
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	46784.704965601195	314807.02306018653	24693.988823258194	9393.496552658835	339211.5501439572	287472.2724153396	203386.4215597637	153937.91451367494	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2308.0","main.cluster index_upperinput":"2308.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=203&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	2.9705	2.9705	0	N/A	N/A	10587278.70785853	54	2308	203	54	145.0857	1	145.0857	10587278.70785853
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	358986.55372645165	121964.96870690018	269656.0235083093	145214.65982440926	218261.7231125796	118291.10548540064	198967.70045097094	170962.38982033156	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2309.0","main.cluster index_upperinput":"2309.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	1.9119	1.9119	0	N/A	N/A	10520213.33930732	54	2309	13	54	243.1339	1	243.1339	10520213.33930732
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	402482.33238887996	465817.8227984464	432052.8971303326	158344.57504844468	1077886.3583881457	439346.10347010597	574893.8050519909	288768.33892167895	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2310.0","main.cluster index_upperinput":"2310.0"}	This Node is a Singleton	N/A	N/A	N/A	6.0065	6.0065	0	N/A	N/A	28755261.743765026	54	2310	-1	54	289.2368	1	289.2368	28755261.743765026
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	537878.6492734958	529380.4969808422	526127.1371186461	520007.80821779586	554409.9377461636	557119.7769544569	541209.8348681319	472417.45082792174	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2311.0","main.cluster index_upperinput":"2311.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=98&task=d4aca8b0f5d342488086b66b755dfd21&show=true	"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3"	Lauryl diethanolamide	0.827518	6.2112	6.2112	0	CCCCCCCCCCCC(=O)N(CCO)CCO	CCMSLIB00000579850	28674992.01055744	54	2311	98	54	288.2533	1	288.2533	28674992.01055744
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	49735457.85988563	3892.124790400735	634465.0459806651	54610409.593498066	850409.8635954302	20842.24773117558	15111395.66845146	9646332.164832499	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2313.0","main.cluster index_upperinput":"2313.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=417&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	8.1778	8.1778	0	N/A	N/A	772294858.0674269	40	2313	417	40	793.6065	2	397.3033	772294858.0674269
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	488832.2259224375	619811.4336425331	391376.9911670761	357744.5990711176	1316250.6324119193	582273.7953270234	727493.0757830694	483471.0626339551	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2314.0","main.cluster index_upperinput":"2314.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=104&task=d4aca8b0f5d342488086b66b755dfd21&show=true	InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)	16-Hydroxyhexadecanoic acid	0.769651	7.2566	7.2566	0	O=C(O)CCCCCCCCCCCCCCCO	CCMSLIB00006705654	37332449.98709284	54	2314	104	54	255.2317	1	255.2317	37332449.98709284
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	22658.858727408347	38422.72241817879	17015.792221370233	11621.340988122232	389051.1226684346	21051.90554398869	125653.25172788645	69305.29987666845	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2316.0","main.cluster index_upperinput":"2316.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	4.6619	4.6619	0	N/A	N/A	6334491.978496125	54	2316	8	54	399.1992	1	399.1992	6334491.978496125
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	15766.919956323363	66298.33594987619	40522.20733344628	8665.221135991893	235799.87597532867	52074.364522685064	93254.93018347413	65859.5807593576	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2319.0","main.cluster index_upperinput":"2319.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6328	3.6328	0	N/A	N/A	4816603.434514671	52	2319	-1	52	275.1849	1	275.1849	4816603.434514671
